mqtt_topic,traffic_count,attack_count,attack_rate
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3745/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2019/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3375/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3571/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4070/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3002/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3725/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1380/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1347/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/503/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4026/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3682/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6796/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2624/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4191/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3677/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/164/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4067/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3085/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3456/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5124/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2302/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2090/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1692/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2398/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1833/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5856/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5598/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1264/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1363/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1216/10000,1,1,100.0
$SYS/broker/load/sockets/1min,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/535/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2255/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/229/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4289/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4528/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2990/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/415/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2714/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/51/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1869/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5087/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4165/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1514/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3385/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2153/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4691/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1360/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/3477/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6661/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4781/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1305/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4736/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5215/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3329/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3478/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6217/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2083/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2139/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/668/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1355/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2893/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4002/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/102/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5231/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/3195/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3126/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1398/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5182/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2211/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/824/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/359/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1979/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/6010/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4984/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/3858/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4085/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8438/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3333/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6448/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4207/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/411/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2439/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2189/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1124/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7270/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1190/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1203/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2263/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1410/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5224/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4370/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1840/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2660/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3292/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/3356/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5212/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1083/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1316/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2332/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1783/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4939/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1180/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2780/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/350/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1577/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6658/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4591/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3970/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1937/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/99/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/222/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/241/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7145/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/856/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1871/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1375/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/873/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5514/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1545/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4899/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1146/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/444/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/463/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3343/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1099/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1271/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3733/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/551/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6581/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1474/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3543/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4610/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3553/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1804/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4407/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1076/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2090/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1232/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3880/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3342/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4485/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5864/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/894/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7033/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/693/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1731/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2120/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2785/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3431/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2903/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1830/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1094/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1319/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/900/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5822/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9075/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/510/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/525/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4298/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/714/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/977/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3300/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4931/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/419/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/319/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2407/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1550/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3156/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/975/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4627/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4451/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1734/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9697/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2822/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1312/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2865/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/723/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5824/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/429/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2371/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4686/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1894/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2890/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1995/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2727/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3983/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1472/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3696/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1025/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/500/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/696/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4191/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3277/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2925/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2982/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/2392/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/333/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5398/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5491/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4501/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5780/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9358/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2607/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4429/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6675/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/920/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4760/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1891/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3832/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3843/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2119/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/618/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/585/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1191/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1519/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4934/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/2194/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/826/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/1363/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2129/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1969/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7706/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5688/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/2177/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4713/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3921/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/93/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1147/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/430/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/197/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/614/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2262/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9122/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2994/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/436/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3263/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/961/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1606/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8947/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1417/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8336/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1272/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3721/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5407/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2089/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9095/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3111/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/1377/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6754/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2910/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/825/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2037/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/948/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1676/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3831/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2883/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1008/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2443/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3103/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7519/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9303/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4311/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1611/10000,1,1,100.0
